Name,Description,Price1,Price2,Image
Onn,Soporte de TV de 23 a 42 Pulgadas,$4.990,$ Precio x Un : $4.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1002248a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,SuperPack 1 Merluza 500 gr + 1 Papa duquesa 500 gr + 1 Choclo dulce 400 gr,$4.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000118a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Organic Shop,Shampoo con Extractos Orgánicos Palta y Miel,$4.990,$ Precio x L : $17.821,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/994046a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Organic Shop,Shampoo con Extractos Orgánicos Argán y Amla,$4.990,$ Precio x L : $17.821,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/994048a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Organic Shop,Shampoo con Extractos Orgánicos Coco y Shea,$4.990,$ Precio x L : $17.821,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/994050a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider,SuperPack 1 Merluza 500 gr + 1 Papa frita 500 gr + 1 Choclo dulce 400 gr,$4.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000117a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kotex,SuperPack Toalla Femenina Ultrafina Tela (24un) + Protector Diario (100 un),$5.080,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000161a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Kotex,SuperPack Toalla Femenina Ultrafina Malla (24un) + Protector Diario (100 un),$5.080,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000162a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Trattoria,Aceite de Oliva Extra Virgen Botella,$5.800,$ Precio x L : $5.800,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/637778a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider + Great Value,SuperPack 1 Hot cocoa 567 gr + 1 Crema avellana 370 gr + 1 Cereal cuadritos 370 gr,$5.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000120a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Fisher Price,Set de Regalo Taco Tuesday,$5.990,$ Precio x Un : $5.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1051802a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Lider + Selección,SuperPack 1 Azúcar 1800 gr + 1 Café instantáneo 170 gr + 1 Hallulla ATM,$5.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000119a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Exclusivo Internet,SuperPack Dove Restauración Completa: Shampoo + Super Acondicionador + Mascara Tratamiento,$6.780,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000140a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Malpaso,SuperPack Pisco Especial 35G + Bebida 1.5 Lt,$6.870,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000174a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Malpaso,SuperPack Pisco Especial 35G + Bebida 1.5 Lt,$6.870,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000175a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Malpaso,SuperPack Pisco Especial 35G + Bebida 1.5 Lt,$6.870,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000176a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Colgate,SuperPack Total 12 Crema + 2 Cepillos + Enjuague,$6.910,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000008a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Malpaso,SuperPack Pisco Especial 35G + Bebida 1.5 Lt,$6.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000171a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Athletic Works,Muñequera Tobillera,$6.990,$ Precio x Un : $6.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/883426a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Dolce Gusto,Cápsulas de Café Collection Box (30 Un),$6.990,$ Precio x Un : $233,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1049406a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Malpaso,SuperPack Pisco Especial 35G + Bebida 1.5 Lt,$6.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000172a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Malpaso,SuperPack Pisco Especial 35G + Bebida 1.5 Lt,$6.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000173a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nivea,Pack Rutina Facial Piel Seca: Crema Anti-Arrugas Q10 + Toallitas Desmaquillantes,$7.290,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000097a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Minnie,Set Circular 3 Pisos de Cosmeticos y Espejo,$7.490,$ Precio x Un : $7.490,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/913504a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Neutrogena,SuperPack Limpieza Facial,$7.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000110a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Blik,Parlante Karaoke + Micrófono Screamer 1,$7.990,$ Precio x Un : $7.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1038127a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Listerine + Reach,SuperPack Higiene Bucal Con Alcohol,$7.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000113a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Onn,Soporte TV 26 a 55 Pulgadas /Fijo,$7.990,$ Precio x Un : $7.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/840520a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Garnier Skin Active,SuperPack Micelar 400 ml + Mascarilla + Crema Naturlas,$7.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000031a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Royal Guard,Pack 18 Cervezas Latas 350 cc c/u,$8.390,$ Precio x Un : $466,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1060507a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Neutrogena,SuperPack Limpieza + Hidratación Facial,$8.490,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000109a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Listerine + Reach,SuperPack Higiene Bucal Zero alcohol,$8.490,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000112a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Frozen,Gran Ojos de Lince,$8.990,$ Precio x Un : $8.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/854545a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Listerine + Reach,SuperPack Higiene Bucal Con Alcohol,$8.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000111a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hasbro Gaming,Clue Clásico,$8.990,$ Precio x Un : $8.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/639074a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Purina One,Alimento Seco Gato Tracto Urinario,$9.890,$ Precio x Kg : $6.220,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1024130a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Onn,Soporte TV 26 a 55 Pulgadas con Inclinación,$9.990,$ Precio x Un : $9.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/840522a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Fisher Price,Unicornio Gatea Conmigo,$9.990,$ Precio x Un : $9.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1051812a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Samsung,Trípode con Bluetooth Selfie-Stick Negro,$9.990,$ Precio x Un : $9.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1047748a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Elite,SuperPack Casa Elite,$10.980,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000039a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Playskool,Patito Sigue y Gatea,$10.990,$ Precio x Un : $10.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032234a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Pictionary,Edición Familiar,$10.990,$ Precio x Un : $10.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/774327a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mattel Games,Pictionary Air,$10.990,$ Precio x Un : $10.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032252a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Neutrogena,SuperPack Limpieza + Hidratación Facial,$10.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000107a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mattel,Barbie sorpresas de frutas,$10.990,$ Precio x Un : $10.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/968816a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Exclusivo Internet,SuperPack 2 Omo para Diluir 500ml (Rinden 6 litros) + Botella,$11.080,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000152a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Loreal Men Expert,SuperPack Vitalif,$11.690,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000168a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Nova,SuperPack Toalla de Papel Doble Hoja 12 Rollos,$11.790,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000165a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Toyng,Bingo Metálico 30 Cartones,$11.990,$ Precio x Un : $11.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1035033a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Mattel Games,Destapa y Atrapa,$11.990,$ Precio x Un : $11.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/943614a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Onn,Soporte TV 10 a 55 Pulgadas / 130 con Brazo,$12.990,$ Precio x Un : $12.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/894706a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Samsung,Batería 10.000 Mah Gris,$12.990,$ Precio x Un : $12.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1047720a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Ansaldo Games,Juego de Mesa Pasapalabra,$12.990,$ Precio x Un : $12.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1012203a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Playskool,Jirafa Gira Bolitas,$13.990,$ Precio x Un : $13.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032236a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hasbro Gaming,Cranium JR,$13.990,$ Precio x Un : $13.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/753490a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hasbro Gaming,Battleship,$13.990,$ Precio x Un : $13.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/857865a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hasbro Gaming,Pictureka,$13.990,$ Precio x Un : $13.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/713399a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hasbro Gaming,Conecta 4,$13.990,$ Precio x Un : $13.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/633322a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Barbie,Muñeca Nadadora con Accesorios,$13.990,$ Precio x Un : $13.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1030030a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Bebesit,Bouncer Vibrador - Silla Nido 6787,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/766392a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Hasbro Gaming,Monopoly Chile,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/914877a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Logitech,Teclado Inalámbrico K400 Plus,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/770762a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Barbie,Muñeca Cocina de Fideos,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032244a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Neutrogena,SuperPack Hidratación Hydroboost,$14.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000108a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Fructis,SuperPack Hairfood Variedades,$14.990,,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/BNDLSKU_20000028a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Barbie,Muñeca Profesiones Sorpresa,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032246a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Logitech,Teclado + Mouse MK235,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1059927a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
Barbie,Chelsea Fútbol con Perritos Dreamhouse Adventures,$14.990,$ Precio x Un : $14.990,"https://images.lider.cl/wmtcl?set=imageSize[medium],imageURL[file:/productos/1032250a.jpg],options[progressive]&call=url[file:catalog/sizing.chain]&sink=format[jpg],options[progressive]"
